cell_index,x,y,n_transcripts,density,elongation,area,avg_confidence
1974,1944.22619047619,5766.17857142857,84,0.01593,1.512,5272,0.9895
1975,2366.65957446809,5222.90425531915,94,0.01226,1.546,7670,0.9379
1976,1108.97252747253,6571.86263736264,182,0.02333,1.435,7800,0.9902
1977,1977.44444444444,5721.74358974359,234,0.02371,1.924,9870,0.9818
1978,2249.42211055276,5449.60804020101,199,0.01504,2.501,13230,0.9946
1979,1155.26582278481,6502.67088607595,79,0.01371,1.612,5762,0.9581
1980,1110.09615384615,6588.13461538462,52,0.01314,2.664,3957,0.996
1981,3582.77380952381,4165.51190476191,84,0.01494,2.923,5624,0.9901
1982,2279.28205128205,5396.76923076923,39,0.01411,1.976,2764,0.964
1983,3123.91666666667,4539.33333333333,24,0.01467,2.607,1636,0.7119
1984,2169.70440251572,5571.03773584906,159,0.01946,1.903,8169,0.9742
1985,1728.84090909091,6039.90909090909,44,0.03338,2.151,1318,0.9665
1986,1505.41176470588,6165.08823529412,136,0.01758,1.071,7738,0.8936
1987,3107,4577,13,0.01242,3.118,1047,0.6957
1988,1760.95833333333,5877.20833333333,24,0.01143,1.863,2100,0.6921
1989,4626.64261168385,3203.67697594502,291,0.02089,2.225,13930,0.9965
1990,1652.62162162162,5973.67567567568,37,0.01454,1.587,2544,0.8881
1991,2439.05555555556,5206.77777777778,54,0.01169,1.021,4620,0.8719
1992,1897.83333333333,5803.75,84,0.01385,2.563,6064,0.8713
1993,2756.18300653595,4913.98692810458,153,0.01904,1.348,8036,0.9911
1994,3185.52127659575,4484.96808510638,94,0.01331,1.086,7064,0.8484
1995,786.625850340136,6949.29931972789,147,0.01458,2.383,10080,0.8399
1996,3180.20476190476,4628.31428571429,210,0.01807,1.479,11620,0.9527
1997,2117.39357429719,5665.44176706827,249,0.01798,1.561,13850,0.9617
1998,1431.66336633663,6326.36633663366,101,0.01199,2.977,8422,0.841
1999,3564.70138888889,4156.125,144,0.02015,2.181,7148,0.9941
2000,3251.66666666667,4521.28070175439,57,0.0128,3.131,4454,0.9784
2001,3370.02116402116,4450.11111111111,189,0.01831,1.104,10320,0.9989
2002,2507.67289719626,5266.60747663551,107,0.01652,1.977,6477,0.8923
2003,2827.77570093458,4867.71028037383,214,0.02636,1.972,8118,0.9956
2004,1019,6730.20512820513,78,0.01432,1.631,5448,0.9914
2005,2852.56198347107,4938.22314049587,121,0.02266,1.414,5339,0.997
2006,2338.26543209877,5431.91358024691,162,0.02031,4.128,7978,0.9933
2007,2792.93777777778,4982.49777777778,225,0.02653,2.466,8482,0.9887
2008,4552.27551020408,3211.02857142857,490,0.03538,3.948,13850,0.9921
2009,3093.4,4676.68,25,0.01216,3.988,2056,0.6459
2010,2155.90625,5622.90625,32,0.01452,2.02,2204,0.9934
2011,2467.90277777778,5309.73611111111,72,0.01565,4.092,4600,0.9819
2012,3836.10869565217,3830.85597826087,368,0.02286,1.544,16100,0.9928
2013,862.795918367347,6920,49,0.009899,2.047,4950,0.5318
2014,2405.2125,5342.175,80,0.02382,6.451,3358,0.9142
2015,2440.02631578947,5280.99122807018,114,0.01446,1.426,7884,0.9753
2016,1856.28048780488,5872.78048780488,82,0.02141,2.362,3830,0.9204
2017,3687.82568807339,4137.60550458716,109,0.01684,1.755,6472,0.9966
2018,3329.95136778116,4531.77811550152,329,0.025,1.354,13160,0.9843
2019,2296,5474.3485915493,284,0.02405,2.686,11810,0.9998
2020,1059.97297297297,6765.68918918919,74,0.01657,2.016,4466,0.9089
2021,1517.58333333333,6247.8125,48,0.01586,4.106,3027,0.8587
2022,4071.70437017995,3686.12082262211,389,0.02267,2.788,17160,0.9931
2023,2903.64655172414,4892.02586206897,116,0.01803,2.129,6432,0.9217
2024,1643.2,6094.34285714286,140,0.01607,3.009,8710,0.9247
2025,2973.82142857143,4872.5,28,0.01315,4.611,2129,0.7814
2026,3464.89937106918,4370.25471698113,318,0.02953,1.259,10770,0.995
2027,4618.4649122807,3138.80701754386,114,0.01747,1.457,6527,0.9599
2028,1912.61538461538,5931.23076923077,78,0.0185,2.172,4216,0.9705
2029,1110.82352941176,6725.23529411765,17,0.0128,1.151,1328,0.8189
2030,1338.88732394366,6454.04225352113,71,0.01194,5.571,5947,0.8961
2031,2919,4985.31034482759,29,0.01718,2.568,1688,0.9956
2032,1273.52702702703,6535.98648648649,74,0.006607,1.84,11200,0.7201
2033,4788.04843304843,3097.30769230769,351,0.02455,1.41,14300,0.9986
2034,1436.11538461538,6430.94230769231,52,0.01364,9.931,3813,0.8932
2035,3162.776,4723.336,125,0.01401,1.574,8924,0.8942
2036,3519.64814814815,4310.96296296296,54,0.01105,2.306,4885,0.9988
2037,2502.05952380952,5374.04761904762,84,0.01836,2.678,4574,0.9956
2038,1861.8046875,5940.9296875,128,0.01423,1.132,8992,0.9602
2039,1983.63636363636,5929.84848484849,33,0.008168,2.477,4040,0.9013
2040,2265.49382716049,5553.37037037037,81,0.02011,1.457,4028,0.9635
2041,4102.77519379845,3729.55813953488,129,0.01743,1.127,7399,0.9687
2042,4034.33802816901,3755.41549295775,142,0.02294,1.33,6190,0.9909
2043,1782.98850574713,6132.36781609195,87,0.02263,1.715,3845,0.8632
2044,2469.15151515152,5456.55244755245,429,0.03721,1.999,11530,0.9964
2045,2951.71604938272,4952.24691358025,81,0.01352,1.153,5992,0.9885
2046,945.043103448276,6961.87931034483,116,0.01958,1.366,5923,0.9562
2047,1267.33980582524,6630.22330097087,103,0.01073,1.296,9595,0.7867
2048,2545.95833333333,5330.51388888889,72,0.02429,1.981,2964,0.9844
2049,2010.68467153285,5853.39124087591,685,0.03451,1.28,19850,0.9939
2050,3550.57798165138,4243.44036697248,218,0.02199,1.674,9914,0.996
2051,802.217391304348,7090.47826086957,23,0.01194,8.962,1926,0.6462
2052,855.619433198381,7027.07287449393,247,0.02135,1.287,11570,0.964
2053,2058.84112149533,5763.8785046729,214,0.03064,1.666,6985,0.9766
2054,1256.93617021277,6717.63829787234,47,0.006961,1.641,6752,0.5034
2055,3919.52542372881,4061.5593220339,118,0.02681,2.471,4402,1
2056,2748.05357142857,5112.80357142857,56,0.01654,2.668,3386,0.9153
2057,2195.6935483871,5712.61290322581,62,0.01025,2.787,6046,0.8574
2058,1365.625,6651.25,8,0.01282,6.807,624,0.4892
2059,4949.11737089202,3049.69014084507,213,0.02738,2.182,7780,0.9919
2060,3469.95726495727,4444.63247863248,117,0.01395,3.156,8388,0.9994
2061,2585.44047619048,5363.54761904762,84,0.02722,2.259,3086,0.9936
2062,2833.62658227848,5088.06329113924,316,0.02784,1.343,11350,0.9831
2063,1435,6514.37254901961,51,0.01387,1.533,3676,0.7594
2064,4727.91076923077,3245.79384615385,325,0.03324,2.123,9778,0.983
2065,3561.34285714286,4383.76190476191,210,0.02397,1.103,8760,0.9999
2066,3222.96153846154,4751.42307692308,26,0.0174,1.557,1494,0.9679
2067,4177.60985626283,3799.89117043121,487,0.03637,2.911,13390,0.9894
2068,3730.09655172414,4213.28275862069,290,0.02575,2.185,11260,0.9921
2069,3975.91262135922,4038.70873786408,103,0.02293,2.851,4491,0.9755
2070,2464.7783933518,5539.82548476454,361,0.0227,1.364,15900,1
2071,1753.85148514852,6250.46534653465,101,0.02289,1.885,4412,0.9717
2072,2323.23573200993,5673.4317617866,403,0.02593,1.588,15540,0.9944
2073,4985.19736842105,2966.08771929825,228,0.02139,1.279,10660,0.9563
2074,4093.21268656716,3822.02611940299,268,0.02343,2.556,11440,0.984
2075,2414.59117647059,5525.97647058824,340,0.02189,1.555,15530,0.9996
2076,3631.77777777778,4305.83555555556,225,0.02637,1.102,8532,0.9948
2077,2996.25974025974,4912.97402597403,77,0.01837,1.357,4192,0.9344
2078,782.986666666667,7213.98666666667,75,0.01855,3.912,4044,0.8861
2079,796.322580645161,7083.48387096774,31,0.0108,5.428,2870,0.6803
2080,3181.82352941177,4813.88235294118,34,0.01064,1.606,3196,0.955
2081,2592.4375,5312.7875,80,0.01285,1.729,6225,0.9077
2082,3635.55785123967,4196.81404958678,242,0.02446,1.632,9893,0.9969
2083,1421.3,6591.63333333333,60,0.009952,1.878,6029,0.8443
2084,2708.58333333333,5291.125,24,0.01351,1.496,1776,0.9318
2085,1979.58196721311,5965.93442622951,122,0.01568,2.337,7783,0.9232
2086,3705.88,4307.112,125,0.02019,1.857,6192,0.9913
2087,1793.17142857143,6195,70,0.02159,1.815,3242,0.9545
2088,1918.63793103448,6154.93103448276,58,0.01576,2.096,3681,0.7929
2089,906.258064516129,7098.90322580645,186,0.02121,1.917,8771,0.9541
2090,4814.84246575342,3225.07534246575,292,0.0284,1.507,10280,0.9982
2091,3830.47025495751,4124.66430594901,706,0.02416,1.4,29220,0.9925
2092,3635.41463414634,4370.80487804878,82,0.01399,2.118,5862,0.9958
2093,4292.27272727273,3731.73122529644,253,0.0369,2.248,6857,0.9997
2094,1687.04166666667,6311.375,24,0.01329,1.254,1806,0.7387
2095,1884.53846153846,6054.15384615385,117,0.02019,1.56,5794,0.9002
2096,2678.05333333333,5267.73333333333,75,0.01462,2.265,5130,0.92
2097,2001.16666666667,6068.75,12,0.01589,6.225,755,0.6051
2098,3698.56493506494,4283.1038961039,154,0.02896,2.238,5318,1
2099,1671.31460674157,6388.66292134832,89,0.02014,2.182,4418,0.9724
2100,3352.07421875,4616.26171875,256,0.01865,2.498,13730,0.9861
2101,2971.90058479532,5053.18323586745,513,0.031,1.252,16550,0.9919
2102,1405.57142857143,6578.17857142857,28,0.01064,3.418,2631,0.8563
2103,2913.64705882353,5110.36898395722,187,0.02415,2.276,7742,0.9975
2104,965.806451612903,7034.34408602151,93,0.02416,3.817,3850,0.9659
2105,3228.97619047619,4827.97619047619,42,0.01777,3.401,2364,0.9684
2106,4268.24623115578,3796.17085427136,199,0.02876,1.501,6920,0.9787
2107,3091.625,4866.25,8,0.01464,3.973,546.5,0.911
2108,2014.68131868132,6031.28571428572,91,0.01142,2.822,7970,0.8867
2109,1847.88679245283,6171.39622641509,53,0.02701,1.599,1962,0.9487
2110,2850.35971223022,5216.36690647482,139,0.01437,1.778,9674,0.9774
2111,3763.25675675676,4298.71621621622,74,0.01455,1.95,5086,0.9992
2112,2182.58578856153,5903.69497400347,577,0.02713,1.599,21270,0.9959
2113,4167.70930232558,3919.58139534884,86,0.01246,1.334,6902,0.9675
2114,1662.7196969697,6464.43939393939,132,0.0168,1.62,7858,0.9648
2115,2571.01860465116,5476.28837209302,215,0.04035,1.245,5328,1
2116,2898.82222222222,5143.21481481481,135,0.01502,1.222,8988,0.9999
2117,2530.06896551724,5477.37931034483,87,0.0322,2.085,2702,1
2118,2230.87050359712,5802.63309352518,139,0.02133,1.67,6516,0.9667
2119,3560.33271028037,4562.51588785047,535,0.02742,1.424,19510,1
2120,938.810344827586,7162.43103448276,58,0.01182,3.116,4906,0.8251
2121,3433.17441860465,4579.24031007752,258,0.02069,1.174,12470,0.9875
2122,3389.32386363636,4687.48295454546,176,0.01876,1.835,9380,0.9925
2123,3628.67647058824,4376.41176470588,136,0.0155,1.807,8774,0.9914
2124,2406.60377358491,5625.78301886792,106,0.01608,3.082,6591,0.9808
2125,4892.52763819095,3126.90452261307,199,0.0166,1.596,11990,0.985
2126,1130.64705882353,6834.82352941177,17,0.005229,4.365,3251,0.4246
2127,3111.12865497076,4921.77777777778,171,0.01396,1.642,12250,0.8771
2128,1003.87755102041,7078.98979591837,98,0.03073,1.103,3189,1
2129,2414.33333333333,5647.78538812785,219,0.02822,1.64,7760,0.9995
2130,3946.72222222222,4131,162,0.01891,2.326,8569,0.9893
2131,3541.05574912892,4442.88850174216,287,0.02265,1.379,12670,1
2132,3042.35,5000.78,200,0.01572,1.297,12720,0.9817
2133,1075.71428571429,7033.27731092437,119,0.02191,2.53,5432,0.9463
2134,3308.93636363636,4784.9,110,0.01992,2.479,5522,0.9086
2135,1700.9375,6406.6875,16,0.04372,6.256,366,0.9394
2136,4012.2213740458,4059.70992366412,131,0.02013,1.937,6509,0.9667
2137,1272.89090909091,6803.94545454546,55,0.01136,1.479,4843,0.6825
2138,3750.78181818182,4265.23636363636,55,0.01215,2.326,4526,1
2139,4151.6862745098,3995.52941176471,51,0.01497,1.528,3406,0.9479
2140,2801.4347826087,5204.18260869565,230,0.01784,1.651,12890,0.9587
2141,2378.9793814433,5760.16494845361,97,0.0159,1.278,6101,0.9937
2142,2756.41991341991,5430.05627705628,231,0.02855,1.423,8092,0.9677
2143,1783.44186046512,6322.45736434109,129,0.02003,1.6,6439,0.8628
2144,2134.49090909091,5964,55,0.01095,2.403,5021,0.7784
2145,1176.26829268293,6967,82,0.01015,1.918,8077,0.7764
2146,4346.58181818182,3712.64545454545,110,0.02363,2.408,4656,0.9804
2147,847.605263157895,7185.51315789474,152,0.0223,1.681,6817,0.9668
2148,3210.4375,4889.4375,16,0.02128,7.574,752,0.8285
2149,4259.65277777778,3914.04166666667,72,0.01489,1.221,4834,0.9727
2150,3117.13002364066,5035.00709219858,423,0.03354,1.454,12610,0.9961
2151,2579.89423076923,5671.18269230769,104,0.02525,3.712,4119,0.9999
2152,2443.02112676056,5719.88028169014,142,0.03043,1.73,4666,1
2153,820.298245614035,7280.63157894737,114,0.01721,1.372,6624,0.9203
2154,2569.10505836576,5538.93774319066,257,0.02617,1.211,9822,0.9988
2155,3889.30303030303,4206.84848484849,33,0.01134,2.211,2909,0.8476
2156,4348.23046875,3782.44921875,256,0.02688,1.67,9523,0.9865
2157,2292.375,5827.56666666667,120,0.01608,2.573,7462,0.9839
2158,1625.2695035461,6547.29078014184,141,0.0216,2.367,6528,0.9805
2159,3364.53333333333,4701.53333333333,30,0.0112,2.445,2679,0.9272
2160,3957.51094890511,4212.19708029197,274,0.01797,1.28,15250,0.9997
2161,4126.35802469136,4051.88888888889,81,0.02273,2.03,3564,0.9995
2162,992.730769230769,7152.57692307692,130,0.02126,2.608,6116,0.9926
2163,3031.18656716418,5150.09701492537,134,0.02615,1.283,5124,0.9916
2164,1254.75,6901.98684210526,152,0.01297,2.03,11720,0.893
2165,2621.59411764706,5527.86470588235,170,0.03681,2.069,4618,1
2166,4053.59285714286,4137.83571428571,140,0.01982,1.326,7064,0.998
2167,3201.14285714286,4929.57142857143,7,0.02637,4.65,265.5,0.5446
2168,1853.48648648649,6265.64864864865,37,0.01523,1.647,2430,0.5287
2169,2450.67777777778,5687.35555555556,90,0.01972,1.593,4564,0.9979
2170,3517.92307692308,4743.32840236686,338,0.02228,2.308,15170,0.9948
2171,2939.53590192644,5213.27320490368,571,0.03523,1.337,16210,0.9981
2172,3722.64102564103,4431.01282051282,78,0.01413,1.755,5520,0.9896
2173,1870.24,6319.56,25,0.01327,4.688,1884,0.7379
2174,1596.04081632653,6631.21428571429,98,0.02144,1.833,4570,0.993
2175,3968.27397260274,4184.30136986301,73,0.01363,2.741,5354,0.9997
2176,4010.45454545455,4228.72727272727,33,0.03096,4.402,1066,0.9987
2177,1374.7,6801.9,40,0.0185,7.573,2162,0.952
2178,893.27619047619,7235.39047619048,105,0.02696,1.638,3894,0.9711
2179,4460.13313609467,3732.22781065089,338,0.03741,3.442,9034,0.9997
2180,3267,4955.25806451613,31,0.01485,2.372,2088,0.8489
2181,3476.54945054945,4637.94505494506,91,0.01385,1.068,6570,0.9989
2182,3011.97122302158,5123.53237410072,139,0.02158,1.198,6442,0.9912
2183,1931.36885245902,6258.41803278689,122,0.02427,1.979,5027,0.9773
2184,1356.6875,6811,16,0.004574,2.576,3498,0.3922
2185,1406.91836734694,6752.59183673469,49,0.01612,2.486,3040,0.8809
2186,3462.43378995434,4663.1598173516,219,0.02483,1.595,8820,0.9999
2187,2304.46368715084,5895.64245810056,179,0.01595,1.584,11220,0.9756
2188,3842.02683363149,4284.54561717352,559,0.03531,1.69,15830,0.9962
2189,1260.88372093023,7014.08139534884,86,0.01429,3.511,6017,0.9678
2190,754.923076923077,7375.61538461539,13,0.03077,6.838,422.5,0.8609
2191,2623.19188191882,5582.54981549816,271,0.04924,2.263,5504,0.9956
2192,2902.8717948718,5302.53846153846,195,0.02034,1.48,9588,0.9829
2193,3524.83650190114,4628.88212927757,263,0.03095,2.775,8498,0.9998
2194,953.612903225807,7227.36290322581,124,0.01894,1.14,6546,0.9585
2195,1066.7520661157,7112.15702479339,121,0.01933,1.397,6260,0.9718
2196,4182.02857142857,4062.25714285714,35,0.01528,1.842,2291,0.9994
2197,1721.30303030303,6489.69696969697,33,0.01471,1.159,2243,0.9082
2198,3740.51898734177,4361.56962025316,158,0.01751,1.835,9025,0.9907
2199,2361.68085106383,5857.79027355623,329,0.02826,1.62,11640,0.9999
2200,3796.60655737705,4364.83606557377,61,0.01945,1.766,3136,0.9832
2201,1037.58333333333,7123.54166666667,48,0.01303,2.146,3684,0.9913
2202,3880.2276867031,4403.58469945355,549,0.03159,1.512,17380,0.9972
2203,795.794117647059,7408.41176470588,102,0.01634,1.687,6244,0.9048
2204,4428.20666666667,3804.2,150,0.02837,2.689,5288,0.9974
2205,4238.74193548387,3991.87096774194,31,0.01006,3.194,3080,0.9986
2206,1932.62944162437,6334.09644670051,197,0.02272,2.148,8672,0.9742
2207,872.036036036036,7367.12612612613,111,0.01747,2.984,6354,0.8866
2208,3139.78723404255,5113.23404255319,94,0.0229,1.569,4104,0.9945
2209,3224.79398148148,5058.52083333333,432,0.02863,1.329,15090,0.9933
2210,1740.40740740741,6547.95061728395,81,0.01919,2.217,4221,0.9305
2211,3444.30051813472,4750.55440414508,193,0.02229,1.882,8660,0.9951
2212,2473.50666666667,5785.65333333333,75,0.02097,5.346,3576,0.9992
2213,2331.45323741007,5983.53956834532,139,0.01313,2.564,10590,0.8686
2214,695.5,7588.5,10,0.01787,6.098,559.5,0.6129
2215,1191.73134328358,7078.86567164179,134,0.01128,1.506,11880,0.9163
2216,4334.23711340206,3899.72164948454,97,0.01504,1.296,6449,0.9569
2217,4147.86363636364,4075.25,44,0.01246,1.255,3532,0.981
2218,2530.54644808743,5695.15300546448,183,0.02275,1.075,8044,0.9616
2219,4140.58860759494,4126.44303797468,158,0.02347,2.58,6732,0.9911
2220,1800.24050632911,6485.12658227848,79,0.01193,1.691,6624,0.874
2221,3249.85185185185,5135.96296296296,27,0.02377,3.004,1136,0.9351
2222,2700.9012345679,5583.98765432099,162,0.02284,2.603,7092,0.9932
2223,2826.57666666667,5435.95333333333,300,0.03729,2.159,8044,0.9999
2224,1705.76623376623,6606.33766233766,77,0.01608,2.21,4790,0.8933
2225,1063.25892857143,7218.57142857143,112,0.01243,1.509,9013,0.9561
2226,2886.82908163265,5401.63520408163,392,0.0281,1.562,13950,0.999
2227,4221.77981651376,4021.63302752294,109,0.02567,1.561,4247,0.9953
2228,4405.88,3887.86,50,0.008275,1.727,6042,0.9093
2229,4254.1,3963.48,50,0.01812,1.254,2760,0.9913
2230,3123.93617021277,5119.06382978723,47,0.02861,1.664,1643,1
2231,2618.52475247525,5757.54785478548,303,0.02144,2.265,14130,0.981
2232,947.853658536585,7325.56097560976,41,0.009276,1.684,4420,0.4526
2233,4503.04945054945,3776.57142857143,182,0.03388,2.553,5372,0.987
2234,3969.29054054054,4327.62162162162,148,0.01776,1.241,8332,0.9337
2235,1340.74468085106,6933.09574468085,94,0.01201,5.924,7826,0.8741
2236,4219.72727272727,4089.69696969697,33,0.0201,3.239,1642,0.9354
2237,1996.58823529412,6136.05882352941,17,0.01163,1.69,1462,0.6724
2238,2639.36,5652.3,100,0.01787,1.735,5595,0.9897
2239,1659.60465116279,6637.63953488372,86,0.02316,2.706,3714,0.9772
2240,3600.63057324841,4680.59872611465,471,0.04274,1.143,11020,1
2241,4299.74264705882,4009.18382352941,136,0.02455,1.778,5539,0.9867
2242,1167.81547619048,7179.49404761905,168,0.01534,1.258,10950,0.9557
2243,1897.64322916667,6450.92708333333,384,0.02579,1.552,14890,0.97
2244,3512.16556291391,4887.82119205298,151,0.02567,1.344,5882,0.9801
2245,3417.83193277311,4862.5462184874,119,0.01875,4.15,6346,0.9812
2246,4101.77514792899,4182.1124260355,169,0.03455,2.142,4892,0.9996
2247,3796.25,4479.8,260,0.02502,1.468,10390,0.9918
2248,1619.64583333333,6709.51041666667,96,0.013,2.259,7383,0.9048
2249,2813.17272727273,5531.96363636364,110,0.01435,2.667,7668,0.9867
2250,2450.63658536585,5875.65853658537,410,0.04153,1.77,9872,0.9924
2251,782.731707317073,7509.29268292683,41,0.01271,1.332,3226,0.538
2252,4584.77475247525,3732.71782178218,404,0.03984,5.144,10140,0.9966
2253,3166.30588235294,5118.51764705882,85,0.02214,1.691,3840,0.9956
2254,2009.48275862069,6255.01149425287,87,0.01292,2.83,6735,0.7442
2255,1019.66153846154,7262.69230769231,65,0.01875,2.614,3466,0.9906
2256,4063.32786885246,4230.45901639344,61,0.01664,1.915,3665,1
2257,3372.49773755656,4977.00904977376,221,0.01743,3.11,12680,0.8877
2258,3321.04761904762,5066.33333333333,42,0.01923,3.778,2184,0.9906
2259,3066.22055137845,5241.98245614035,399,0.02854,1.842,13980,0.9857
2260,3926.02608695652,4491.66086956522,230,0.02518,2.196,9134,0.997
2261,3661.00763358779,4716.11450381679,131,0.02182,2.033,6003,1
2262,1827.58208955224,6550.5223880597,67,0.01553,1.048,4313,0.9894
2263,4267.72340425532,4091,141,0.02211,1.253,6376,0.9975
2264,1998.82113821138,6453.55284552846,123,0.01996,3.003,6162,0.9463
2265,3699.27559055118,4661.9094488189,254,0.03161,1.742,8036,0.9952
2266,1041.87234042553,7326.40425531915,141,0.01448,2.115,9738,0.9725
2267,4631.60173160173,3794.20346320346,231,0.02399,1.598,9630,0.974
2268,4077.75773195876,4365.89175257732,194,0.01808,1.423,10730,0.9941
2269,2903.68542199489,5497.31713554987,391,0.03008,2.239,13000,0.9982
2270,1332.86486486486,7048.36036036036,111,0.01659,2.968,6691,0.965
2271,2113.09375,6191.90625,32,0.01084,1.979,2952,0.7279
2272,2737.01785714286,5696.97321428572,112,0.01652,2.342,6778,0.997
2273,1376.33333333333,6982.47619047619,21,0.01348,3.027,1558,0.6233
2274,3984.86413043478,4406.65217391304,184,0.01877,1.717,9801,0.985
2275,2556.85981308411,5909.96261682243,214,0.02428,2.784,8813,0.9756
2276,1560.91304347826,6767.86956521739,23,0.02512,4.091,915.5,0.9213
